model,dataset,source,frame,status,gt_cx,gt_cy,gt_w_px,gt_h_px,sqrt_area_px,clutter,conf,iop
hardneg_v3more,antiuav,20190925,20190925_200805_1_2_visible_f000818.jpg,TP,0.3383,0.4731,53.0,30.0,39.87,13.0,0.8439,0.772
hardneg_v3more,antiuav,20190925,20190925_200805_1_2_visible_f000818.jpg,FP,0.1501,0.8274,94.4,33.6,56.28,9.2,0.7504,0.0
hardneg_v3more,antiuav,20190925,20190925_200805_1_3_visible_f000084.jpg,TP,0.2219,0.4852,56.0,28.0,39.6,3806.8,0.8306,0.911
hardneg_v3more,antiuav,20190925,20190925_200805_1_3_visible_f000284.jpg,TP,0.4987,0.4769,57.0,38.0,46.54,7.8,0.8387,0.982
hardneg_v3more,antiuav,20190925,20190925_200805_1_3_visible_f000484.jpg,TP,0.4844,0.444,56.0,43.0,49.07,9.7,0.8635,0.886
hardneg_v3more,antiuav,20190925,20190925_200805_1_3_visible_f000684.jpg,TP,0.2773,0.4301,51.0,39.0,44.6,282.4,0.854,0.878
hardneg_v3more,antiuav,20190925,20190925_200805_1_3_visible_f000884.jpg,TP,0.3484,0.4171,54.0,39.0,45.89,9.2,0.8577,0.808
hardneg_v3more,antiuav,20190925,20190925_200805_1_4_visible_f000084.jpg,TP,0.5753,0.4162,39.0,45.0,41.89,13.6,0.8671,0.938
hardneg_v3more,antiuav,20190925,20190925_200805_1_4_visible_f000284.jpg,TP,0.6255,0.4444,60.0,48.0,53.67,10.3,0.8355,1.0
hardneg_v3more,antiuav,20190925,20190925_200805_1_4_visible_f000484.jpg,TP,0.6883,0.4556,45.0,38.0,41.35,15.1,0.804,0.878
hardneg_v3more,antiuav,20190925,20190925_200805_1_4_visible_f000684.jpg,TP,0.6099,0.5023,38.0,41.0,39.47,14.6,0.8551,0.837
hardneg_v3more,antiuav,20190925,20190925_200805_1_4_visible_f000884.jpg,TP,0.4,0.5329,46.0,39.0,42.36,9.7,0.8624,0.892
hardneg_v3more,antiuav,20190925,20190925_200805_1_5_visible_f000144.jpg,TP,0.5234,0.5644,60.0,37.0,47.12,19.9,0.8668,0.865
hardneg_v3more,antiuav,20190925,20190925_200805_1_5_visible_f000344.jpg,TP,0.7219,0.5602,38.0,34.0,35.94,18.4,0.8197,0.72
hardneg_v3more,antiuav,20190925,20190925_200805_1_5_visible_f000344.jpg,FP,0.1485,0.8286,87.6,29.9,51.2,9.5,0.764,0.0
hardneg_v3more,antiuav,20190925,20190925_200805_1_5_visible_f000544.jpg,FN,0.7391,0.0745,32.0,65.0,45.61,18.5,0.0,0.0
hardneg_v3more,antiuav,20190925,20190925_200805_1_5_visible_f000744.jpg,TP,0.5214,0.3278,36.0,34.0,34.99,19.1,0.8533,0.768
hardneg_v3more,antiuav,20190925,20190925_200805_1_5_visible_f000944.jpg,TP,0.6367,0.5218,51.0,43.0,46.83,11.8,0.8635,1.0
hardneg_v3more,antiuav,20190925,20190925_200805_1_6_visible_f000144.jpg,TP,0.7193,0.5958,74.0,49.0,60.22,737.8,0.8603,0.986
hardneg_v3more,antiuav,20190925,20190925_200805_1_6_visible_f000344.jpg,TP,0.5547,0.4903,36.0,41.0,38.42,9.7,0.858,0.847
hardneg_v3more,antiuav,20190925,20190925_200805_1_6_visible_f000544.jpg,TP,0.6997,0.4986,31.0,41.0,35.65,1242.4,0.7102,0.792
hardneg_v3more,antiuav,20190925,20190925_200805_1_6_visible_f000544.jpg,FP,0.33,0.7178,41.5,40.7,41.09,2580.1,0.4106,0.0
hardneg_v3more,antiuav,20190925,20190925_200805_1_6_visible_f000744.jpg,TP,0.326,0.5565,44.0,46.0,44.99,13.9,0.841,0.931
hardneg_v3more,antiuav,20190925,20190925_200805_1_7_visible_f000082.jpg,TP,0.5411,0.5861,34.0,40.0,36.88,13.1,0.8048,0.847
hardneg_v3more,antiuav,20190925,20190925_200805_1_7_visible_f000282.jpg,TP,0.5901,0.662,28.0,40.0,33.47,18.2,0.7169,0.917
hardneg_v3more,antiuav,20190925,20190925_200805_1_7_visible_f000482.jpg,TP,0.5701,0.4097,29.0,29.0,29.0,12.7,0.7299,0.709
hardneg_v3more,antiuav,20190925,20190925_200805_1_8_visible_f000124.jpg,TP,0.663,0.2523,34.0,39.0,36.41,9.2,0.7886,0.917
hardneg_v3more,antiuav,20190925,20190925_200805_1_8_visible_f000324.jpg,TP,0.7229,0.2736,30.0,33.0,31.46,14.6,0.8265,0.881
hardneg_v3more,antiuav,20190925,20190925_200805_1_8_visible_f000524.jpg,TP,0.5417,0.406,40.0,37.0,38.47,7.3,0.6777,0.847
hardneg_v3more,antiuav,20190925,20190925_200805_1_8_visible_f000724.jpg,TP,0.4477,0.3958,21.0,17.0,18.89,11.1,0.6592,0.595
hardneg_v3more,antiuav,20190925,20190925_200805_1_8_visible_f000924.jpg,TP,0.424,0.6769,28.0,38.0,32.62,18.8,0.8355,0.745
hardneg_v3more,antiuav,20190925,20190925_200805_1_9_visible_f000191.jpg,TP,0.4307,0.5088,36.0,29.0,32.31,20.7,0.8459,0.736
hardneg_v3more,antiuav,20190925,20190925_200805_1_9_visible_f000391.jpg,TP,0.507,0.4167,31.0,36.0,33.41,11.6,0.846,0.648
hardneg_v3more,antiuav,20190926,20190926_095902_1_1_visible_f000116.jpg,TP,0.4208,0.5736,266.0,83.0,148.59,154.1,0.9246,0.927
hardneg_v3more,antiuav,20190926,20190926_095902_1_1_visible_f000516.jpg,TP,0.5185,0.3944,259.0,76.0,140.3,4.8,0.9173,0.922
hardneg_v3more,antiuav,20190926,20190926_095902_1_1_visible_f000916.jpg,TP,0.6016,0.2597,278.0,83.0,151.9,809.5,0.8811,0.92
hardneg_v3more,antiuav,20190926,20190926_095902_1_2_visible_f000116.jpg,TP,0.6169,0.5991,271.0,70.0,137.73,78.3,0.7495,0.738
hardneg_v3more,antiuav,20190926,20190926_095902_1_2_visible_f000316.jpg,TP,0.3539,0.262,257.0,78.0,141.58,944.6,0.8245,0.925
hardneg_v3more,antiuav,20190926,20190926_095902_1_2_visible_f000516.jpg,TP,0.4492,0.4384,269.0,77.0,143.92,8.2,0.8379,0.91
hardneg_v3more,antiuav,20190926,20190926_095902_1_2_visible_f000716.jpg,TP,0.4549,0.3458,257.0,75.0,138.83,421.0,0.8708,0.781
hardneg_v3more,antiuav,20190926,20190926_095902_1_2_visible_f000916.jpg,TP,0.4138,0.5301,253.0,77.0,139.57,79.8,0.9001,0.91
hardneg_v3more,antiuav,20190926,20190926_095902_1_3_visible_f000516.jpg,TP,0.8896,0.3782,234.0,85.0,141.03,1.4,0.5958,0.987
hardneg_v3more,antiuav,20190926,20190926_095902_1_3_visible_f000716.jpg,TP,0.4182,0.4671,244.0,71.0,131.62,29.5,0.9007,0.886
hardneg_v3more,antiuav,20190926,20190926_095902_1_3_visible_f000916.jpg,TP,0.6062,0.5444,264.0,78.0,143.5,93.4,0.8951,0.924
hardneg_v3more,antiuav,20190926,20190926_095902_1_4_visible_f000116.jpg,TP,0.5435,0.5597,241.0,61.0,121.25,13.0,0.8682,0.63
hardneg_v3more,antiuav,20190926,20190926_095902_1_4_visible_f000116.jpg,FP,0.5605,0.5599,175.5,63.4,105.48,17.1,0.4894,0.0
hardneg_v3more,antiuav,20190926,20190926_095902_1_4_visible_f000316.jpg,TP,0.4914,0.5093,237.0,68.0,126.95,13.5,0.8935,0.785
hardneg_v3more,antiuav,20190926,20190926_095902_1_4_visible_f000516.jpg,TP,0.5378,0.4981,229.0,68.0,124.79,9.7,0.9231,0.787
hardneg_v3more,antiuav,20190926,20190926_095902_1_4_visible_f000916.jpg,TP,0.5201,0.4819,221.0,65.0,119.85,9.6,0.8905,0.747
hardneg_v3more,antiuav,20190926,20190926_095902_1_5_visible_f000116.jpg,TP,0.5273,0.3949,215.0,69.0,121.8,8.8,0.8906,0.748
hardneg_v3more,antiuav,20190926,20190926_095902_1_5_visible_f000316.jpg,TP,0.5505,0.4231,232.0,56.0,113.98,11.2,0.8688,0.731
hardneg_v3more,antiuav,20190926,20190926_095902_1_5_visible_f000516.jpg,TP,0.507,0.2991,247.0,56.0,117.61,293.3,0.9119,0.797
hardneg_v3more,antiuav,20190926,20190926_095902_1_5_visible_f000716.jpg,TP,0.475,0.5375,236.0,67.0,125.75,8.7,0.8279,0.781
hardneg_v3more,antiuav,20190926,20190926_095902_1_5_visible_f000716.jpg,FP,0.5788,0.9403,24.1,20.4,22.19,0.9,0.3031,0.0
hardneg_v3more,antiuav,20190926,20190926_095902_1_5_visible_f000916.jpg,TP,0.6531,0.4444,224.0,62.0,117.85,251.9,0.6552,0.782
hardneg_v3more,antiuav,20190926,20190926_095902_1_6_visible_f000116.jpg,TP,0.4737,0.5639,223.0,64.0,119.47,7.1,0.7792,0.704
hardneg_v3more,antiuav,20190926,20190926_095902_1_6_visible_f000316.jpg,TP,0.5078,0.4995,212.0,53.0,106.0,11.8,0.7495,0.808
hardneg_v3more,antiuav,20190926,20190926_095902_1_6_visible_f000516.jpg,TP,0.5401,0.7102,198.0,74.0,121.05,250.0,0.6729,1.0
hardneg_v3more,antiuav,20190926,20190926_095902_1_6_visible_f000516.jpg,FP,0.5358,0.7127,205.7,72.9,122.41,247.4,0.2906,0.0
hardneg_v3more,antiuav,20190926,20190926_095902_1_6_visible_f000716.jpg,TP,0.5727,0.6222,185.0,66.0,110.5,3.9,0.7344,0.964
hardneg_v3more,antiuav,20190926,20190926_095902_1_6_visible_f000916.jpg,TP,0.5388,0.5556,219.0,64.0,118.39,6.4,0.4502,1.0
hardneg_v3more,antiuav,20190926,20190926_095902_1_7_visible_f000116.jpg,TP,0.4492,0.5815,197.0,54.0,103.14,4.7,0.7312,0.972
hardneg_v3more,antiuav,20190926,20190926_095902_1_7_visible_f000316.jpg,FN,0.5682,0.5685,170.0,50.0,92.2,7.5,0.0,0.0
hardneg_v3more,antiuav,20190926,20190926_095902_1_7_visible_f000516.jpg,TP,0.4977,0.4796,209.0,58.0,110.1,5.4,0.5938,0.912
hardneg_v3more,antiuav,20190926,20190926_095902_1_7_visible_f000516.jpg,FP,0.5002,0.4816,182.9,56.9,101.98,6.3,0.5937,0.0
hardneg_v3more,antiuav,20190926,20190926_095902_1_7_visible_f000716.jpg,TP,0.6003,0.5708,193.0,57.0,104.89,64.6,0.679,0.99
hardneg_v3more,antiuav,20190926,20190926_095902_1_7_visible_f000916.jpg,TP,0.5724,0.4778,206.0,64.0,114.82,7.2,0.8361,1.0
hardneg_v3more,antiuav,20190926,20190926_095902_1_8_visible_f000116.jpg,TP,0.5612,0.5542,191.0,53.0,100.61,5.0,0.6171,0.875
hardneg_v3more,antiuav,20190926,20190926_095902_1_8_visible_f000316.jpg,TP,0.5328,0.5523,162.0,53.0,92.66,9.1,0.8267,0.881
hardneg_v3more,antiuav,20190926,20190926_095902_1_8_visible_f000516.jpg,TP,0.549,0.5394,188.0,57.0,103.52,5.6,0.6061,1.0
hardneg_v3more,antiuav,20190926,20190926_095902_1_8_visible_f000716.jpg,TP,0.5388,0.6255,169.0,59.0,99.86,6.9,0.7071,1.0
hardneg_v3more,antiuav,20190926,20190926_095902_1_8_visible_f000916.jpg,TP,0.5305,0.5116,191.0,55.0,102.49,4.7,0.5539,0.871
hardneg_v3more,antiuav,20190926,20190926_095902_1_9_visible_f000116.jpg,TP,0.3872,0.5444,185.0,56.0,101.78,87.9,0.5215,1.0
hardneg_v3more,antiuav,20190926,20190926_095902_1_9_visible_f000316.jpg,TP,0.4724,0.5676,160.0,50.0,89.44,5.5,0.8402,0.921
hardneg_v3more,antiuav,20190926,20190926_095902_1_9_visible_f000516.jpg,TP,0.4206,0.5514,187.0,49.0,95.72,3.8,0.8391,0.962
hardneg_v3more,antiuav,20190926,20190926_095902_1_9_visible_f000716.jpg,TP,0.3956,0.5046,141.0,50.0,83.96,6.9,0.8386,0.838
hardneg_v3more,antiuav,20190926,20190926_102042_1_1_visible_f000152.jpg,TP,0.4031,0.4611,214.0,64.0,117.03,34.8,0.8493,0.769
hardneg_v3more,antiuav,20190926,20190926_102042_1_1_visible_f000352.jpg,TP,0.4628,0.5171,215.0,65.0,118.22,3.8,0.3349,0.705
hardneg_v3more,antiuav,20190926,20190926_102042_1_1_visible_f000552.jpg,TP,0.4341,0.4912,205.0,57.0,108.1,3.5,0.5873,0.957
hardneg_v3more,antiuav,20190926,20190926_102042_1_1_visible_f000552.jpg,FP,0.429,0.4897,239.1,69.8,129.19,2.7,0.5463,0.0
hardneg_v3more,antiuav,20190926,20190926_102042_1_1_visible_f000752.jpg,TP,0.5521,0.506,200.0,55.0,104.88,4.1,0.2742,0.947
hardneg_v3more,antiuav,20190926,20190926_102042_1_1_visible_f000952.jpg,TP,0.5096,0.5245,199.0,57.0,106.5,2.8,0.7974,0.992
hardneg_v3more,antiuav,20190926,20190926_102042_1_2_visible_f000152.jpg,TP,0.5615,0.519,190.0,57.0,104.07,3.8,0.8622,0.985
hardneg_v3more,antiuav,20190926,20190926_102042_1_2_visible_f000552.jpg,TP,0.5523,0.337,147.0,50.0,85.73,200.3,0.8399,0.956
hardneg_v3more,antiuav,20190926,20190926_102042_1_3_visible_f000152.jpg,TP,0.6865,0.6949,148.0,57.0,91.85,882.3,0.8384,0.996
hardneg_v3more,antiuav,20190926,20190926_102042_1_3_visible_f000352.jpg,TP,0.488,0.4727,184.0,55.0,100.6,4.9,0.7675,1.0
hardneg_v3more,antiuav,20190926,20190926_102042_1_3_visible_f000552.jpg,TP,0.4508,0.4222,187.0,52.0,98.61,4.1,0.8499,0.996
hardneg_v3more,antiuav,20190926,20190926_102042_1_3_visible_f000752.jpg,FN,0.6604,0.5736,180.0,53.0,97.67,67.9,0.0,0.0
hardneg_v3more,antiuav,20190926,20190926_102042_1_3_visible_f000952.jpg,TP,0.6674,0.4532,195.0,45.0,93.68,4.3,0.8434,0.842
hardneg_v3more,antiuav,20190926,20190926_102042_1_4_visible_f000352.jpg,FN,0.6594,0.4394,178.0,49.0,93.39,30.7,0.0,0.0
hardneg_v3more,antiuav,20190926,20190926_102042_1_4_visible_f000552.jpg,TP,0.6211,0.425,171.0,42.0,84.75,46.7,0.8405,0.904
hardneg_v3more,antiuav,20190926,20190926_102042_1_4_visible_f000752.jpg,TP,0.5599,0.5338,168.0,51.0,92.56,7.1,0.8393,0.982
hardneg_v3more,antiuav,20190926,20190926_102042_1_4_visible_f000952.jpg,TP,0.5185,0.5713,149.0,44.0,80.97,5.9,0.5458,0.885
hardneg_v3more,antiuav,20190926,20190926_102042_1_4_visible_f000952.jpg,FP,0.52,0.5735,150.2,49.6,86.32,5.4,0.3639,0.0
hardneg_v3more,antiuav,20190926,20190926_102042_1_5_visible_f000152.jpg,TP,0.3383,0.5412,169.0,49.0,91.0,226.1,0.8554,0.992
hardneg_v3more,antiuav,20190926,20190926_102042_1_5_visible_f000352.jpg,TP,0.6643,0.3162,173.0,41.0,84.22,718.7,0.814,0.849
hardneg_v3more,antiuav,20190926,20190926_102042_1_5_visible_f000752.jpg,TP,0.4698,0.488,178.0,48.0,92.43,6.7,0.8161,0.977
hardneg_v3more,antiuav,20190926,20190926_102042_1_5_visible_f000952.jpg,TP,0.4167,0.4278,164.0,44.0,84.95,3.6,0.8272,0.865
hardneg_v3more,antiuav,20190926,20190926_102042_1_6_visible_f000152.jpg,TP,0.481,0.4676,157.0,48.0,86.81,4.0,0.8367,0.94
hardneg_v3more,antiuav,20190926,20190926_102042_1_6_visible_f000352.jpg,TP,0.5531,0.4778,144.0,44.0,79.6,6.8,0.8507,0.814
hardneg_v3more,antiuav,20190926,20190926_102042_1_6_visible_f000552.jpg,TP,0.5331,0.544,177.0,57.0,100.44,3.2,0.844,1.0
hardneg_v3more,antiuav,20190926,20190926_102042_1_6_visible_f000752.jpg,TP,0.4576,0.6032,161.0,47.0,86.99,3.7,0.8434,0.914
hardneg_v3more,antiuav,20190926,20190926_102042_1_6_visible_f000752.jpg,FP,0.1618,0.762,24.5,20.7,22.53,1.0,0.2704,0.0
hardneg_v3more,antiuav,20190926,20190926_102042_1_6_visible_f000952.jpg,TP,0.4862,0.1981,173.0,48.0,91.13,198.4,0.842,0.998
hardneg_v3more,antiuav,20190926,20190926_102042_1_7_visible_f000152.jpg,TP,0.3456,0.6361,149.0,44.0,80.97,1327.9,0.8523,0.862
hardneg_v3more,antiuav,20190926,20190926_102042_1_7_visible_f000352.jpg,TP,0.3943,0.5495,170.0,47.0,89.39,5.8,0.8307,0.988
hardneg_v3more,antiuav,20190926,20190926_102042_1_7_visible_f000552.jpg,TP,0.3609,0.4634,158.0,49.0,87.99,131.9,0.8357,0.865
hardneg_v3more,antiuav,20190926,20190926_102042_1_7_visible_f000752.jpg,TP,0.0365,0.3778,130.0,50.0,80.62,6.2,0.7859,0.961
hardneg_v3more,antiuav,20190926,20190926_102042_1_7_visible_f000952.jpg,TP,0.432,0.5694,161.0,48.0,87.91,5.9,0.8308,0.925
hardneg_v3more,antiuav,20190926,20190926_102042_1_8_visible_f000152.jpg,TP,0.362,0.5514,170.0,51.0,93.11,5.3,0.8453,1.0
hardneg_v3more,antiuav,20190926,20190926_102042_1_8_visible_f000352.jpg,TP,0.4206,0.3796,163.0,48.0,88.45,4.9,0.8292,0.973
hardneg_v3more,antiuav,20190926,20190926_102042_1_8_visible_f000552.jpg,TP,0.3203,0.6125,166.0,51.0,92.01,183.8,0.8167,0.982
hardneg_v3more,antiuav,20190926,20190926_102042_1_8_visible_f000752.jpg,TP,0.2971,0.6866,163.0,43.0,83.72,1113.7,0.8506,0.9
hardneg_v3more,antiuav,20190926,20190926_102042_1_8_visible_f000752.jpg,FP,0.7494,0.9411,19.5,16.2,17.76,2.6,0.627,0.0
hardneg_v3more,antiuav,20190926,20190926_102042_1_8_visible_f000952.jpg,TP,0.3456,0.506,177.0,49.0,93.13,194.5,0.8444,1.0
hardneg_v3more,antiuav,20190926,20190926_102042_1_9_visible_f000152.jpg,TP,0.5065,0.4014,171.0,49.0,91.54,5.8,0.8444,0.969
hardneg_v3more,antiuav,20190926,20190926_102042_1_9_visible_f000352.jpg,TP,0.4786,0.4148,146.0,48.0,83.71,6.8,0.8341,0.951
hardneg_v3more,antiuav,20190926,20190926_111509_1_1_visible_f000123.jpg,TP,0.3781,0.5602,220.0,150.0,181.66,101.5,0.912,0.906
hardneg_v3more,antiuav,20190926,20190926_111509_1_1_visible_f000323.jpg,TP,0.4789,0.6644,217.0,143.0,176.16,113.2,0.8891,0.948
hardneg_v3more,antiuav,20190926,20190926_111509_1_1_visible_f000523.jpg,TP,0.568,0.6491,211.0,144.0,174.31,166.9,0.8919,0.947
hardneg_v3more,antiuav,20190926,20190926_111509_1_1_visible_f000723.jpg,TP,0.4745,0.6019,224.0,124.0,166.66,80.0,0.9389,0.975
hardneg_v3more,antiuav,20190926,20190926_111509_1_1_visible_f000923.jpg,TP,0.4255,0.6056,206.0,128.0,162.38,138.3,0.89,0.967
hardneg_v3more,antiuav,20190926,20190926_111509_1_2_visible_f000123.jpg,TP,0.5424,0.5926,199.0,122.0,155.81,77.1,0.8299,0.912
hardneg_v3more,antiuav,20190926,20190926_111509_1_2_visible_f000323.jpg,TP,0.4169,0.6537,191.0,122.0,152.65,202.4,0.8768,0.951
hardneg_v3more,antiuav,20190926,20190926_111509_1_2_visible_f000523.jpg,TP,0.5253,0.5736,187.0,121.0,150.42,5.5,0.8188,0.924
hardneg_v3more,antiuav,20190926,20190926_111509_1_2_visible_f000723.jpg,TP,0.6156,0.3917,180.0,126.0,150.6,290.7,0.7455,0.951
hardneg_v3more,antiuav,20190926,20190926_111509_1_2_visible_f000923.jpg,TP,0.6383,0.7153,173.0,117.0,142.27,361.9,0.8077,0.915
hardneg_v3more,antiuav,20190926,20190926_111509_1_3_visible_f000123.jpg,TP,0.1518,0.6593,177.0,148.0,161.85,2.4,0.7451,0.879
hardneg_v3more,antiuav,20190926,20190926_111509_1_3_visible_f000323.jpg,TP,0.4612,0.7495,191.0,133.0,159.38,147.7,0.715,1.0
hardneg_v3more,antiuav,20190926,20190926_111509_1_3_visible_f000523.jpg,TP,0.6049,0.3944,203.0,122.0,157.37,254.2,0.8963,1.0
hardneg_v3more,antiuav,20190926,20190926_111509_1_3_visible_f000923.jpg,TP,0.6305,0.2477,197.0,115.0,150.52,234.0,0.8571,0.957
hardneg_v3more,antiuav,20190926,20190926_111509_1_4_visible_f000123.jpg,TP,0.531,0.4343,219.0,118.0,160.75,3.6,0.9291,0.943
hardneg_v3more,antiuav,20190926,20190926_111509_1_4_visible_f000323.jpg,TP,0.7333,0.5111,220.0,118.0,161.12,224.8,0.7858,0.937
hardneg_v3more,antiuav,20190926,20190926_111509_1_4_visible_f000523.jpg,TP,0.6297,0.4588,180.0,111.0,141.35,89.7,0.8435,0.886
hardneg_v3more,antiuav,20190926,20190926_111509_1_4_visible_f000723.jpg,TP,0.4818,0.4759,212.0,120.0,159.5,2.7,0.8701,0.978
hardneg_v3more,antiuav,20190926,20190926_111509_1_4_visible_f000923.jpg,TP,0.5141,0.5361,180.0,116.0,144.5,3.1,0.8654,0.95
hardneg_v3more,antiuav,20190926,20190926_111509_1_5_visible_f000123.jpg,TP,0.5388,0.5384,157.0,109.0,130.82,4.0,0.8385,0.849
hardneg_v3more,antiuav,20190926,20190926_111509_1_5_visible_f000323.jpg,TP,0.3906,0.4264,186.0,107.0,141.07,93.1,0.8364,0.953
hardneg_v3more,antiuav,20190926,20190926_111509_1_5_visible_f000523.jpg,TP,0.393,0.4838,155.0,119.0,135.81,4.3,0.7917,0.922
hardneg_v3more,antiuav,20190926,20190926_111509_1_5_visible_f000723.jpg,TP,0.3448,0.475,154.0,112.0,131.33,111.7,0.8349,0.963
hardneg_v3more,antiuav,20190926,20190926_111509_1_5_visible_f000923.jpg,TP,0.393,0.4819,163.0,105.0,130.82,3.9,0.8678,0.876
hardneg_v3more,antiuav,20190926,20190926_111509_1_6_visible_f000123.jpg,TP,0.4276,0.4523,160.0,99.0,125.86,4.0,0.8154,0.787
hardneg_v3more,antiuav,20190926,20190926_111509_1_6_visible_f000323.jpg,TP,0.4336,0.4231,187.0,112.0,144.72,3.5,0.7869,0.982
hardneg_v3more,antiuav,20190926,20190926_111509_1_6_visible_f000523.jpg,TP,0.5102,0.481,175.0,123.0,146.71,3.2,0.8409,0.903
hardneg_v3more,antiuav,20190926,20190926_111509_1_6_visible_f000723.jpg,TP,0.5768,0.4694,179.0,112.0,141.59,3.3,0.7946,0.916
hardneg_v3more,antiuav,20190926,20190926_111509_1_6_visible_f000923.jpg,TP,0.5682,0.3903,190.0,115.0,147.82,125.2,0.8626,0.997
hardneg_v3more,antiuav,20190926,20190926_111509_1_7_visible_f000123.jpg,TP,0.5643,0.425,187.0,124.0,152.28,3.0,0.821,1.0
hardneg_v3more,antiuav,20190926,20190926_111509_1_7_visible_f000323.jpg,TP,0.5646,0.4685,178.0,120.0,146.15,3.1,0.8513,0.993
hardneg_v3more,antiuav,20190926,20190926_111509_1_7_visible_f000523.jpg,TP,0.5333,0.6412,152.0,119.0,134.49,103.7,0.8555,0.864
hardneg_v3more,antiuav,20190926,20190926_111509_1_7_visible_f000723.jpg,TP,0.463,0.6176,154.0,114.0,132.5,75.8,0.8262,0.879
hardneg_v3more,antiuav,20190926,20190926_111509_1_7_visible_f000923.jpg,TP,0.4427,0.5671,176.0,129.0,150.68,3.0,0.8984,0.899
hardneg_v3more,antiuav,20190926,20190926_111509_1_8_visible_f000123.jpg,TP,0.5286,0.631,164.0,119.0,139.7,135.6,0.8081,1.0
hardneg_v3more,antiuav,20190926,20190926_111509_1_8_visible_f000323.jpg,TP,0.5107,0.5727,159.0,119.0,137.55,4.9,0.7273,0.818
hardneg_v3more,antiuav,20190926,20190926_111509_1_8_visible_f000523.jpg,TP,0.5857,0.5667,171.0,128.0,147.95,4.3,0.8488,1.0
hardneg_v3more,antiuav,20190926,20190926_111509_1_8_visible_f000723.jpg,TP,0.5229,0.5796,160.0,120.0,138.56,4.0,0.808,0.957
hardneg_v3more,antiuav,20190926,20190926_111509_1_8_visible_f000923.jpg,TP,0.493,0.5287,193.0,126.0,155.94,5.4,0.4408,1.0
hardneg_v3more,antiuav,20190926,20190926_111509_1_9_visible_f000123.jpg,TP,0.3917,0.5509,160.0,112.0,133.87,4.5,0.7809,0.86
hardneg_v3more,antiuav,20190926,20190926_134054_1_1_visible_f000184.jpg,TP,0.4042,0.506,124.0,79.0,98.97,6.4,0.8664,0.94
hardneg_v3more,antiuav,20190926,20190926_134054_1_1_visible_f000384.jpg,FN,0.4326,0.5245,111.0,79.0,93.64,4.0,0.0,0.0
hardneg_v3more,antiuav,20190926,20190926_134054_1_1_visible_f000584.jpg,TP,0.4526,0.4759,120.0,78.0,96.75,6.2,0.8281,0.886
hardneg_v3more,antiuav,20190926,20190926_134054_1_1_visible_f000784.jpg,FN,0.506,0.5259,111.0,78.0,93.05,3.3,0.0,0.0
hardneg_v3more,antiuav,20190926,20190926_134054_1_1_visible_f000984.jpg,TP,0.3354,0.4389,144.0,80.0,107.33,278.7,0.866,1.0
hardneg_v3more,antiuav,20190926,20190926_134054_1_2_visible_f000184.jpg,TP,0.438,0.4653,118.0,71.0,91.53,8.3,0.8424,0.996
hardneg_v3more,antiuav,20190926,20190926_134054_1_2_visible_f000384.jpg,TP,0.4266,0.7287,90.0,78.0,83.79,271.5,0.3166,1.0
hardneg_v3more,antiuav,20190926,20190926_134054_1_2_visible_f000584.jpg,TP,0.5229,0.4056,124.0,74.0,95.79,6.5,0.8799,0.958
hardneg_v3more,antiuav,20190926,20190926_134054_1_2_visible_f000784.jpg,TP,0.4714,0.4718,124.0,69.0,92.5,5.2,0.8519,0.945
hardneg_v3more,antiuav,20190926,20190926_134054_1_2_visible_f000984.jpg,TP,0.5276,0.4083,118.0,74.0,93.45,5.1,0.8597,0.889
hardneg_v3more,antiuav,20190926,20190926_134054_1_3_visible_f000184.jpg,TP,0.457,0.3856,131.0,69.0,95.07,7.3,0.8606,0.984
hardneg_v3more,antiuav,20190926,20190926_134054_1_3_visible_f000384.jpg,TP,0.4753,0.3625,131.0,69.0,95.07,18.0,0.8789,0.853
hardneg_v3more,antiuav,20190926,20190926_134054_1_3_visible_f000584.jpg,TP,0.4995,0.4806,116.0,80.0,96.33,5.0,0.8421,0.953
hardneg_v3more,antiuav,20190926,20190926_134054_1_3_visible_f000784.jpg,TP,0.5352,0.3954,123.0,76.0,96.68,8.0,0.8566,0.968
hardneg_v3more,antiuav,20190926,20190926_134054_1_3_visible_f000984.jpg,FN,0.393,0.513,125.0,70.0,93.54,7.3,0.0,0.0
hardneg_v3more,antiuav,20190926,20190926_134054_1_4_visible_f000184.jpg,TP,0.4109,0.5102,128.0,76.0,98.63,14.0,0.8429,1.0
hardneg_v3more,antiuav,20190926,20190926_134054_1_4_visible_f000384.jpg,TP,0.5289,0.4676,127.0,72.0,95.62,7.6,0.8586,0.922
hardneg_v3more,antiuav,20190926,20190926_134054_1_4_visible_f000584.jpg,TP,0.4271,0.4579,124.0,73.0,95.14,6.8,0.8648,0.932
hardneg_v3more,antiuav,20190926,20190926_134054_1_4_visible_f000784.jpg,TP,0.5029,0.4301,141.0,79.0,105.54,5.0,0.8726,1.0
hardneg_v3more,antiuav,20190926,20190926_134054_1_4_visible_f000984.jpg,TP,0.4242,0.5477,115.0,69.0,89.08,6.1,0.871,0.944
hardneg_v3more,antiuav,20190926,20190926_134054_1_5_visible_f000184.jpg,TP,0.5935,0.4889,115.0,76.0,93.49,5.5,0.8413,0.961
hardneg_v3more,antiuav,20190926,20190926_134054_1_5_visible_f000384.jpg,TP,0.5966,0.712,127.0,84.0,103.29,345.6,0.4179,1.0
