image_path,category,n_dets,max_conf,mean_conf,is_hardneg
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__95dee603a1.jpg,OTHER,1,0.7392,0.7392,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__95df220214.jpg,OTHER,1,0.8279,0.8279,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__95f4afcb24.jpg,OTHER,1,0.79,0.79,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9603f73083.jpg,OTHER,1,0.8878,0.8878,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9604496d34.jpg,OTHER,1,0.8572,0.8572,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__961921e82f.jpg,OTHER,1,0.708,0.708,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__96272a3aec.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9648de8f45.jpg,OTHER,1,0.7721,0.7721,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__964c6928cb.jpg,OTHER,2,0.4891,0.3754,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__965d1780f0.jpg,OTHER,1,0.8289,0.8289,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9688a1e21e.jpg,OTHER,1,0.7945,0.7945,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__969be59be3.jpg,OTHER,1,0.8307,0.8307,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__96a3aa9226.jpg,OTHER,1,0.6625,0.6625,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__96a551ee43.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__96ab859eb5.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__96b23aa6d4.jpg,OTHER,1,0.4838,0.4838,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__96b3b9600e.jpg,OTHER,1,0.8572,0.8572,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__96bf1c4a88.jpg,OTHER,1,0.6468,0.6468,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__96e67f4b2d.jpg,OTHER,1,0.8632,0.8632,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9702b9ce42.jpg,OTHER,1,0.5669,0.5669,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__971990f44a.jpg,OTHER,1,0.842,0.842,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__971abf02f4.jpg,OTHER,1,0.7927,0.7927,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__978c1f72c3.jpg,OTHER,1,0.2508,0.2508,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__97968a17f6.jpg,OTHER,1,0.8203,0.8203,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9797f863a7.jpg,OTHER,1,0.7827,0.7827,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__97aebe1045.jpg,OTHER,1,0.8356,0.8356,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__97b3ae0766.jpg,OTHER,1,0.8049,0.8049,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__97fe11e760.jpg,OTHER,1,0.7921,0.7921,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__980a735c48.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__980c684019.jpg,OTHER,1,0.8005,0.8005,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__981d69ff9b.jpg,OTHER,1,0.7793,0.7793,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9825bde82d.jpg,OTHER,1,0.7079,0.7079,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__983ea9c78a.jpg,OTHER,1,0.8697,0.8697,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__984b66caee.jpg,OTHER,1,0.6058,0.6058,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9851e6ff3a.jpg,OTHER,1,0.7179,0.7179,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__985dc12a32.jpg,OTHER,1,0.8194,0.8194,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__98658d0c4f.jpg,OTHER,1,0.8692,0.8692,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__986f56d76d.jpg,OTHER,1,0.7374,0.7374,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__987f390d0c.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__98b2386893.jpg,OTHER,1,0.8994,0.8994,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__98b754c03b.jpg,OTHER,1,0.7958,0.7958,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__98bd0998de.jpg,OTHER,1,0.6286,0.6286,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__98ccfc87ea.jpg,OTHER,2,0.7811,0.6489,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__98d4c1b089.jpg,OTHER,1,0.6595,0.6595,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__98dab9f257.jpg,OTHER,1,0.2562,0.2562,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__98e1e3ae5b.jpg,OTHER,1,0.5047,0.5047,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__98e2091643.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__98f6aa6b35.jpg,OTHER,1,0.6031,0.6031,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__98f9ca3988.jpg,OTHER,1,0.7362,0.7362,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__992eff5b08.jpg,OTHER,1,0.4867,0.4867,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__992f32cef4.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__994c62d3aa.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__99564ef215.jpg,OTHER,1,0.8188,0.8188,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__99575cc05b.jpg,OTHER,1,0.8706,0.8706,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__995778e7aa.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9960c5bea4.jpg,OTHER,1,0.4333,0.4333,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__996dfad07a.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__998512a40f.jpg,OTHER,1,0.7559,0.7559,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9985a9aef5.jpg,OTHER,1,0.6448,0.6448,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__998fc1670c.jpg,OTHER,1,0.6356,0.6356,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__99b9c3a9bf.jpg,OTHER,1,0.7934,0.7934,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__99e358dc43.jpg,OTHER,1,0.8351,0.8351,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__99e3e3a37a.jpg,OTHER,1,0.6493,0.6493,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__99e6785136.jpg,OTHER,1,0.872,0.872,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__99f1947e38.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9a0289a1a9.jpg,OTHER,1,0.7457,0.7457,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9a103ed6ea.jpg,OTHER,1,0.3752,0.3752,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9a2e36e9f8.jpg,OTHER,1,0.8235,0.8235,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9a35471c06.jpg,OTHER,1,0.7625,0.7625,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9a52e35109.jpg,OTHER,1,0.838,0.838,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9a6871a481.jpg,OTHER,1,0.7554,0.7554,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9a77bd8d99.jpg,OTHER,1,0.7988,0.7988,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9a79636c90.jpg,OTHER,1,0.2561,0.2561,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9a79fa2d75.jpg,OTHER,1,0.808,0.808,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9a7edd7ffa.jpg,OTHER,1,0.8798,0.8798,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9aa1180300.jpg,OTHER,1,0.6314,0.6314,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9aaf023b2d.jpg,OTHER,1,0.5783,0.5783,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9aca860dde.jpg,OTHER,1,0.5494,0.5494,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9acc8d606a.jpg,OTHER,1,0.8606,0.8606,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9ad3780deb.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9ad96fe3a1.jpg,OTHER,1,0.8106,0.8106,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9ade99ffe5.jpg,OTHER,1,0.8659,0.8659,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9ae095388d.jpg,OTHER,1,0.8948,0.8948,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9ae462bd2e.jpg,OTHER,1,0.6969,0.6969,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9ae89d0ce7.jpg,OTHER,1,0.8139,0.8139,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9af5ba292d.jpg,OTHER,1,0.8464,0.8464,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9afb73426e.jpg,OTHER,2,0.7376,0.6076,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9b1d893469.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9b27c4fcec.jpg,OTHER,2,0.6556,0.4884,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9b38ec7aa6.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9b50456a57.jpg,OTHER,1,0.275,0.275,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9b5c488f08.jpg,OTHER,1,0.8313,0.8313,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9b63e14caf.jpg,OTHER,1,0.8456,0.8456,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9b6edb8cd6.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9b70cfd24a.jpg,OTHER,2,0.8376,0.5779,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9bb90b3da6.jpg,OTHER,1,0.8971,0.8971,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9bd42c60dc.jpg,OTHER,1,0.8909,0.8909,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9be7925570.jpg,OTHER,1,0.8423,0.8423,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9be7e78dab.jpg,OTHER,1,0.8367,0.8367,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9bf8fa6352.jpg,OTHER,1,0.8837,0.8837,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9bfacefd98.jpg,OTHER,2,0.8703,0.7975,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9c089a9ddb.jpg,OTHER,1,0.9054,0.9054,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9c112af536.jpg,OTHER,1,0.7575,0.7575,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9c13cfe35f.jpg,OTHER,1,0.8279,0.8279,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9c16cd6bde.jpg,OTHER,1,0.8734,0.8734,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9c209875d2.jpg,OTHER,2,0.5268,0.4461,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9c26a76d9d.jpg,OTHER,1,0.8255,0.8255,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9c2e473d53.jpg,OTHER,1,0.7531,0.7531,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9c37d57015.jpg,OTHER,1,0.7864,0.7864,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9c3ff4b4e7.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9c4c4af1f8.jpg,OTHER,1,0.89,0.89,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9c4cb386a9.jpg,OTHER,1,0.8408,0.8408,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9c5578984e.jpg,OTHER,1,0.8323,0.8323,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9c56685dbb.jpg,OTHER,1,0.7974,0.7974,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9c56a0bc77.jpg,OTHER,1,0.8817,0.8817,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9c5c95f365.jpg,OTHER,1,0.6044,0.6044,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9c61869dad.jpg,OTHER,3,0.6899,0.5078,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9c6b1b19e6.jpg,OTHER,1,0.8154,0.8154,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9c6c0d75cf.jpg,OTHER,1,0.8665,0.8665,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9c785cc9d9.jpg,OTHER,1,0.5869,0.5869,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9c861e54df.jpg,OTHER,1,0.6965,0.6965,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9c86859d0b.jpg,OTHER,1,0.8355,0.8355,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9c8dc26f89.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9cb29df402.jpg,OTHER,1,0.2699,0.2699,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9cb9640583.jpg,OTHER,1,0.8502,0.8502,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9cbcc166b0.jpg,OTHER,1,0.8714,0.8714,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9cbf7e26df.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9cca65736c.jpg,OTHER,1,0.7731,0.7731,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9cdf51d65f.jpg,OTHER,1,0.8299,0.8299,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9d088645cd.jpg,OTHER,1,0.824,0.824,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9d0b800d18.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9d1407b1a7.jpg,OTHER,1,0.623,0.623,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9d2081778b.jpg,OTHER,1,0.7348,0.7348,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9d253132ba.jpg,OTHER,1,0.7311,0.7311,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9d34cdbc1f.jpg,OTHER,1,0.804,0.804,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9d36ac9289.jpg,OTHER,1,0.7042,0.7042,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9d415276bc.jpg,OTHER,1,0.8662,0.8662,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9d485fac6e.jpg,OTHER,1,0.8419,0.8419,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9d7398dc03.jpg,OTHER,1,0.5819,0.5819,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9d891f94f6.jpg,OTHER,1,0.7624,0.7624,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9d8971ece8.jpg,OTHER,1,0.3247,0.3247,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9da250b776.jpg,OTHER,1,0.3083,0.3083,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9da67f1793.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9daa5f53f9.jpg,OTHER,1,0.7534,0.7534,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9dc80fbf23.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9df0696365.jpg,OTHER,1,0.263,0.263,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9df1c79459.jpg,OTHER,1,0.8252,0.8252,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9e16e899c8.jpg,OTHER,1,0.7296,0.7296,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9e1e020f87.jpg,OTHER,1,0.3809,0.3809,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9e27561933.jpg,OTHER,2,0.6485,0.6011,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9e2a145bcf.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9e740fed94.jpg,OTHER,1,0.8396,0.8396,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9e838b802c.jpg,OTHER,1,0.7687,0.7687,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9e85b379ce.jpg,OTHER,1,0.6896,0.6896,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9e9ec7afbd.jpg,OTHER,1,0.5573,0.5573,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9ea2c00497.jpg,OTHER,1,0.9267,0.9267,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9eba8ced6c.jpg,OTHER,1,0.6214,0.6214,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9ed6a28a78.jpg,OTHER,2,0.7702,0.5663,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9edc822138.jpg,OTHER,1,0.8163,0.8163,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9edd8f03fb.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9ee959102c.jpg,OTHER,1,0.8665,0.8665,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9eeaef4434.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9f07c34e51.jpg,OTHER,1,0.8509,0.8509,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9f34a74b26.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9f4c2c05a3.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9f5e6bd974.jpg,OTHER,1,0.5443,0.5443,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9f73b88d69.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9f7d68677d.jpg,OTHER,1,0.845,0.845,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9f8a11e928.jpg,OTHER,1,0.861,0.861,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9f8a6d5789.jpg,OTHER,2,0.5676,0.42,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9f8f4c4c33.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9fa0da96bd.jpg,OTHER,1,0.8562,0.8562,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9fb46ceaf9.jpg,OTHER,2,0.7113,0.6747,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__9fe1843148.jpg,OTHER,1,0.8285,0.8285,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a00051e66f.jpg,OTHER,1,0.6444,0.6444,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a002d311e5.jpg,OTHER,1,0.4467,0.4467,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a0043d5add.jpg,OTHER,1,0.7406,0.7406,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a00706ba5f.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a0226b610d.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a0244660a1.jpg,OTHER,1,0.8295,0.8295,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a0270b246d.jpg,OTHER,1,0.8681,0.8681,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a02b3fc1aa.jpg,OTHER,1,0.4199,0.4199,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a0374b08e5.jpg,OTHER,1,0.3292,0.3292,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a04d807d39.jpg,OTHER,1,0.8807,0.8807,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a0503a4894.jpg,OTHER,1,0.6086,0.6086,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a05a4d47f3.jpg,OTHER,2,0.538,0.5014,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a068bd738b.jpg,OTHER,1,0.6621,0.6621,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a076987300.jpg,OTHER,1,0.585,0.585,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a08fee53ab.jpg,OTHER,1,0.8852,0.8852,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a0a3a4340a.jpg,OTHER,1,0.7396,0.7396,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a0a81da160.jpg,OTHER,1,0.8237,0.8237,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a0aa7a81b0.jpg,OTHER,1,0.793,0.793,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a0b17fe66d.jpg,OTHER,1,0.4583,0.4583,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a0da908ad3.jpg,OTHER,1,0.7154,0.7154,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a0e0fd6bcd.jpg,OTHER,1,0.8724,0.8724,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a1040ea875.jpg,OTHER,1,0.5496,0.5496,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a109e03175.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a139d14059.jpg,OTHER,1,0.8106,0.8106,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a13cfe15db.jpg,OTHER,1,0.8325,0.8325,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a13fb8479e.jpg,OTHER,1,0.8912,0.8912,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a14950fd4f.jpg,OTHER,1,0.8123,0.8123,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a15afc4524.jpg,OTHER,2,0.7886,0.7368,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a16e9486d5.jpg,OTHER,2,0.5464,0.5222,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a17d936166.jpg,OTHER,1,0.8396,0.8396,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a17e74efb6.jpg,OTHER,1,0.7402,0.7402,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a1969d0614.jpg,OTHER,1,0.8865,0.8865,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a1a5d52b44.jpg,OTHER,1,0.8518,0.8518,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a1bc88c053.jpg,OTHER,1,0.8382,0.8382,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a1c60e2402.jpg,OTHER,1,0.8267,0.8267,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a1c71a4666.jpg,OTHER,1,0.7546,0.7546,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a1d5a63030.jpg,OTHER,1,0.8592,0.8592,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a1dcf23900.jpg,OTHER,1,0.8041,0.8041,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a1ee19f2cf.jpg,OTHER,1,0.8975,0.8975,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a1f18c349f.jpg,OTHER,1,0.7393,0.7393,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a1ff172b8b.jpg,OTHER,1,0.8929,0.8929,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a1ffb98d37.jpg,OTHER,1,0.8418,0.8418,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a207d2dae5.jpg,OTHER,1,0.6849,0.6849,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a246953ac3.jpg,OTHER,1,0.8178,0.8178,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a259ec7bc0.jpg,OTHER,1,0.8112,0.8112,1
G:\drone\rgb_confusers_merged\images\train\svan_helicopter__a27addd613.jpg,OTHER,1,0.8189,0.8189,1
